Into_what_grade_did_you_originally_enroll_in_Bosque_School?,Please_indicate_your_Bosque_School_graduating_class_year_using_all_4_digits.,UNDERGRADUATE College_or_University_attended_or_currently_attending,Undergraduate_area_of_study,4-digit_Year_graduated_from_Undergraduate_College,GRADUATE college_attended_or_attending,Graduate_degree_and_area_of_study_pursued?,4_digit_year_graduated_from_Graduate College,POST_GRADUATE college_attended_or_currently_attending,Post_graduate_degree_and_areas_of_study,4_digit_year_Post_Graduate_Degree_earned,Highest_level_of_education?,Current_profession:,How_satisfied_are_you_with_your_personal_experience_as_a_student_at_Bosque_School?_ ,Comments?,How_likely_would_you_be_to_choose_Bosque School_again?,Comments?,,Do_you_feel_your_experience_and_education_at_Bosque_School_helped_you_identify_and_achieve_your_potential?_(Please_choose_one).,Please_comment_to_clarify_your_answer:,,How_comfortable_do_you_feel_recommending Bosque_School_to_a_friend_or_professional colleague?,Please_explain_your_rating:,,Overall_quality_of_education,Course_content_-_English,Course_content_-_History,Course_content_-_Mathematics,Course_content_-_Science,Course_content_-_Technology,Course_content_-_Fine_Arts,Course_content_-_Performing_Arts,Course_content_-_Foreign_Language,Quality_of_Athletic_Program,Quality_/_Effectiveness_of College_Counseling,Provided_a_wide_range_of_opportunities_for_electives_and/or_extracurricular_options,Other_(please_specify),,Did_you_feel_able_to_excel_academically_in_comparison_to_your_peers_at_your college_or_university?,In_what_areas_do_you_feel_you_fell_short?,Critical_Thinking_Skills,Creative_Thinking_Skills,Research_Skills,Analytic_and_Interpretive_Reading_Skills,Quantitative_Analysis_Skills,Writing_Effectively,,Personal_and_Character_Development,Developing_a_Global_Perspective,Developing_an_Ethical_Mindset,Supporting_and_Motivating Me_to_Take_on_Leadership_Roles,Understanding_and_Appreciating_Cultural_Similarities_and_Differences,Understanding_and_Appreciating Racial-Ethnic/_Religious/_Socio-Economic_Diversity,Understanding_the_Importance_of_Community_Service,Developing_Empathy,,Presentation_&_Public_Speaking_Skills,Managing_Academic_Workload,Time_Management_Skills,Organizational_Skills,Test-taking_Skills,Self-reliance/_Self-Advocacy/_and_Confidence,Coping_with_Peer_Pressure,Working_in_a_Group,Encouraging_You_To_Want_to_Make_a_Difference_in_Your_Community ,,Do_you_believe_you_achieved_you_college_choice_and_career_potential_due_to_Bosque_School's_preparation_and_support?,Please_comment_on_your_answer:,,I_look_back_on_it_as_a_joyful_time_in_my_life.,I_would_describe_my_learning_experience_as_meaningful_and_productive.,My_relationships_with_my_teachers_were_a_distinct_feature_of_my_educational_experience_at_Bosqueand_made_it_easier_to_approach_professors_in_college.,Comment:,,My_experience_positively_influenced_my_life_choices-_professionally_and/or_personally.,I_would_describe_my_life--_professionally_and_personally--_as_purposeful.,,I_am_currently_in_or_working_towards_having_a_leadership_role_in_my_community_or_in_my_field_of_work.,I_am_actively_engaged_in_local_or_national_politics_through_my_field_of_work_or_in_my_free_time.,My_personal_life_or_profession_requires_that_I_regularly_engage_with_global_issues/people/topics/events.,,I_am_passionate_about positively_influencing_civic_discourse_and_supporting_social_justice._ ,Other issues_you_care_about:,, I_consistently_give_my_time_professionally_or_as_a_volunteer_to_causes_that_are_important_to_me.,What_are_your_volunteerism_priorities?,,I_would_support_Bosque_in_its_efforts_to_continue_to_offer_these_kinds_of_experiences,I_participated_in_these_activities_but_didn't_think_it_the_most_important_part_of_my_Bosque_education.,"I_only_did_the_minimum_amount_of activities_related_to_""public_purpose.""",I_think_providing the_academic_training necessary_to_succeed_in a_four-year_college_should_be_Bosque_School's_only_purpose.,Comment:,,Everyone_can_fit_into_Bosque_School_no_matter_what_your_interests_are.,Bosque_School_let_me_grow_out_of_labels_others_placed_on_me.,Bosque_School_is_a_place_where_you_can_feel_comfortable_with_who_you_are_while_you_figure_out_who_you_want_to_be.,Most_everyone_at_Bosque_School_works_together_to_help_each_other_get_better.,Bosque_School_is_supportive_of_all_students_regardless_of_their_backgrounds.,At_Bosque_School_I_was_exposed_to_students_from_different_backgrounds,Attending_Bosque_School_helped_make_me_more_understanding_and_empathetic.,Attending_Bosque_School_helped_me_become_more_self-confident_and_happy_with_myself.,I_took_advantage_of_many_leadership_opportunities_at_Bosque_School.,,Bosque_provided_me_with_the_ability_to_access_and_use_information_rather_than_only_learn_facts.,Bosque_helped_me_develop_high_standards_and_expectations_for_myself.,Bosque helped_me_appreciate_opinions_different_from_my_own.,Bosque_encouraged_me_to_become_more_open_and_responsive_to_others.,Bosque improved_my_interpersonal_skills_and_ability_to_connect_with_others.,Bosque_developed_my_creative_thinking_skills_and_artistic_expression.,Bosque taught_me_to_write_well.,Bosque_instilled_in_me_creative_and_intellectual_curiosity_and_love_of_lifelong_learning.,Bosque_provided_me_with_skills_and_attitudes_that_continue_to_help_me_adapt_to_new_circumstances.,,What_did_you_appreciate_most_about_your_Bosque_experience?_How_did_Bosque_influence_or_make_a_difference_in_your_life?,What_would_you_consider_your_proudest_and/or_your_most_meaningful_accomplishment?,What_drives_(or_would_drive)_your_decision_to_support_Bosque philanthropically?,Did_you_participate_in_athletics_at_Bosque?,Do_you_think_Bosque_is_seen_as_having_competitive_athletic_programs_in_New_Mexico?,Did_you_feel_there_were_enough_quality_elective_or_extracurricular_activities?_ Are_there_any_that_you_feel_Bosque_should_drop_or_add?,Do_you_feel_the_College_Counseling_Program_was successful_at_helping_you_choose_the_best_college_to_meet_your_specific_needs?,,Gender,"If_""Other""_please_designate:",,Racial_and_Ethnic_Identity,Do_you_identify_as_LGBTIQ?,Religious_Affiliation
9,2002,NYU,Film_&_Television,2006,,,,,,,Undergraduate,Market_Research,Satisfied,I_was_satisfied_with_the_education_I_received._I_had_good_teachers_who_encouraged_critical_thinking_skills_and_was_challenged_by_the_curriculum._I_feel_that_Bosque_School_helped_facilitate_my_admission_into_my_ideal_undergraduate_program_and_college.,Unlikely,I_had_a_good_experience_at_Bosque-_though_from_information_I_have_heard_over_the_years_the_school_has_a_very_different_environment_from_when_I_attended.,,Yes-_it_was_a_major_factor. ,,,,I_would_not_feel_comfortable_recommending_Bosque_School._I_have_heard_very_troubling_reports_through_the_years_about_the_former_headmaster_as_well_as_some_current_issues_with_disciplining_students_for_sexual_assault_issues._I_would_not_feel_that_my_child_would_be_safe_in_that_environment_and_could_not_in_good_conscience_recommend_to_anyone_to_send_their_children_to_the_school_at_this_point_in_time._,,Excellent,Excellent,Excellent,Excellent,Good,Low,Excellent,Good,Average,Average,Good,Good,,,Yes,,Excellent,Excellent,Good,Good,Average,Good,,Good,Low,Good,Average,Average,Low,Good,Average,,Good,Good,Good,Low,Good,Average,Poor,Average,Good,,Yes,,,Neither_Agree_nor_Disagree,Agree,Strongly_Agree,,,Agree,Agree,,No-_that's_not_my_goal,Yes-_my_engagement_is_moderate.,Not_that_often,,Yes-_I_am_fiercely_passionate.,Racial_justice_&_Black_Lives_Matter-_women's_rights-_immigrant_rights-_economic_opportunity-_LGBT_rights-_corporate_accountability,,Yes-_at_a_moderate_level,Immigrant_support__Childhood_tutoring/arts_programs__Animal_shelters__,,Agree,Disagree,Disagree,Strongly_Disagree,I_strongly_believe_in_developing_empathy_and_that_community_service_is_an_essential_part_of_education._It_is_something_I_still_value_in_my_adult_life._However-_at_times_I_felt_that_the_community_service_programs_through_Bosque_School_were_sometimes_hollow._Students_need_to_be_thoughtful_about_engagement_in_these_kinds_of_works._They_must_be_backed_by_conversations_about_what_it_means_to_go_into_a_community_that_is_different_from_yours_and_really_try_to_have_difficult_discussions_about_how_other_people_experience_things_or_how_the_work_they_are_doing_fits_into_larger_contexts._Otherwise-_your_service_is_meaningless_and_ultimately_can_lead_to_detrimental_experiences_for_both_those_volunteering_and_the_people/environments_they_are_trying_to_help._This_is_something_that_in_my_experience_Bosque_School_fell_a_bit_short_on._I_also_feel_that_the_school_values_MUST_be_embodied_in_the_school_in_terms_of_supporting_young_women_and_minority_students._These_individuals_must_be_given_a_voice_in_their_own_school_or_else_it_undermines_all_community_efforts-_environmental_or_social-_that_go_on_outside_of_the_standard_curriculum.,,Not_Sure,Disagree,Strongly_Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,Agree,Agree,Agree,Agree,Disagree,Strongly_Agree,Agree,Agree,Agree,,I_developed_a_strong_sense_of_self_during_my_time_at_Bosque.,My_critical_thinking_skills_and_convictions_about_the_strong_values_I_have_developed_over_my_lifetime-_the_seeds_of_which_were_planted_during_my_teenage_years.,Knowledge_that_Bosque_School_is_an_educational_experience_founded_on_strong_values._I_have_not_heard_good_reports_about_the_values_at_the_school_in_recent_times-_so_I_am_not_inclined_to_philanthropically_support_the_school_at_this_time.,Volleyball_and_basketball,When_I_attended_Bosque_school-_the_athletic_programs_were_very_poor_though_I_think_they_have_changed_a_lot_since_I_attended.,I_enjoyed_all_the_elective/extracurricular_activities_I_participated_in_during_my_time_at_Bosque.,I_was_able_to_get_into_my_top_college_undergraduate_program_and_received_quality_guidance_from_the_college_counselor_during_my_junior/senior_years_at_Bosque_School.,,,,,,,
6,2007,Middlebury_College,International_Studies,2012,University_of_New_Mexico,Urban_Planning,2018,,,,Masters,Graduate_Student,Highly_satisfied,Wonderful_memories-_prepared_me_well_for_college._,Extremely_likely,,,Yes-_absolutely!,,,,I'm_comfortable_recommending_the_school_but_would_be_a_little_nervous_generally_recommending_it_due_to_the_tuition_price._,,,Good,Excellent,Average,Average,Low,Excellent,Excellent,Good,Excellent,Excellent,Excellent,,,Yes,,Excellent,Excellent,,Good,Average,Excellent,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Excellent,Excellent,Excellent,,Yes,,,Strongly_Agree,Strongly_Agree,Strongly_Agree,,,Strongly_Agree,Strongly_Agree,,Yes-_absolutely,Yes-_my_engagement_is_moderate.,Yes-_just_about_every_day,,Yes-_I_am_fiercely_passionate.,,,Yes-_at_a_moderate_level,Big_brothers-_Big_Sisters_in_the_local_Albuquerque_area._,,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,,,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,,The_supportive_teachers_and_rigorous_curriculum.,Graduating_from_Middlebury_College-_working_in_DC_and_moving_back_to_Albuquerque_to_work_as_an_urban_planner._,It_is_a_great_school-_I_would_support_the_school's_ability_to_provide_scholarships._,Tennis,Very_good_athletics_program._,Yes-_I_would_have_liked_more_options_to_take_different_language_courses_and_technology_courses_such_as_programming_and_coding._,Yes_very_helpful._,,Female,,,European_American_/_Caucasian,No,Agnostic
7,2006,Dartmouth_College,Neuroscience,2010,Geisel_School_of_Medicine_at_Dartmouth,MD,2016,,,,Medicinae_Doctor_(MD),Resident_Physician,Highly_satisfied,,Extremely_likely,,,Yes-_absolutely!,,,Absolutely_comfortable,,,Excellent,Excellent,Excellent,Excellent,Excellent,Average,Good,Good,Excellent,Average,Excellent,Good,,,Yes,,Excellent,Good,Good,Excellent,Excellent,Excellent,,Excellent,Good,Good,Excellent,Excellent,Good,Excellent,Average,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Average,Excellent,Excellent,,Yes,,,Strongly_Agree,Strongly_Agree,Strongly_Agree,,,Strongly_Agree,Strongly_Agree,,Yes-_absolutely,Yes-_my_engagement_is_moderate.,Yes-_just_about_every_day,,Yes-_I_am_moderately_passionate.,,,Yes-_at_a_moderate_level,,,Strongly_Agree,Disagree,Agree,Strongly_Disagree,,,Agree,Not_Sure,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,,Agree,Strongly_Agree,Disagree,Not_Sure,Agree,Agree,Agree,Agree,Strongly_Agree,,Great_teaching-_small_classroom_sizes-_excellent_mentoring_opportunities._Small_community._,Graduating_medical_school.,The_great_experience_I_had_as_a_student_and_how_I_believe_it's_shaped_my_opportunities_going_forward_in_my_career._,No._,Not_sure._,Yes._,Yes-_helped_me_achieve_my_goals-_wouldn't_have_ended_up_where_I_did_without_the_counseling_available_to_me._,,Female,,,Latino_/_Hispanic_American,No,Decline_to_Identify_or_Affiliate
6,2007,Hobart_William_Smith_College,Art_,2011,University_New_Mexico,Masters_Education,2017,,,,Masters,Teacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2012,University_of_New_Mexico_,Speech_and_Hearing_Scienes/Spanish,2016,Currently_waiting_decision_letters,Speech-Language_Pathology_,,,,,Undergraduate,Behavioral_interventionist_and_speech_language_apprentice_,Highly_satisfied,At_first_I_believed_that_the_structure_of_classes_was_a_disadvantage_but_it_was_the_same_structure_as_college._Lectures_and_few_assignments._However-_it_is_a_true_community_and_I've_continued_to_maintain_friendships._,Extremely_likely,,,No-_I_don't_think_it_was_an_important_factor_at_all,One_thing_is_that_Bosque_was_made_to_prepare_us_for_college_but_once_many_of_us_entered_college_we_had_no_idea_what_we_wanted_to_do._Some_still_don't._,,Absolutely_comfortable,I_felt_that_Bosque_was_a_great_community_and_offered_a_lot_of_experiences_that_you_can't_get_in_the_public_school_system._,,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Average,Electives_and_extracurriculars-_Not_many_national_recognized_groups__Technology-_not_really_sure_what_you_mean._However-_we_learned_how_to_research_using_different_data_bases_which_was_very_useful!!_,,Yes,I_was_the_same_level_as_my_peers_just_more_used_to_the_academic_setting_,Excellent,Excellent,Excellent,Excellent,Excellent,Good,,Excellent,Average,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Average,Excellent,Excellent,Excellent,Poor,Excellent,Low,Excellent,Good,,Not_sure,I_had_a_lot_going_on_dealing_with_my_father_being_sick_and_passing_during_those_years-_the_school_helped_me_a_lot._However-_my_grades_slipped_and_I_didn't_get_help_until_it_was_my_junior_year._Middleton_was_always_helpful_in_my_success_as_an_advisor.,,Strongly_Agree,Agree,Strongly_Agree,,,Agree,Agree,,Yes-_absolutely,No-_I_don't_like_politics.,Not_at_all,,No-_I_am_passionate_about_other_issues_I_believe_are_important,Healthcare_,,Not_that_often,,,Strongly_Agree,Strongly_Disagree,Strongly_Disagree,Disagree,I_joined_a_sorority_to_my_community_service_skills_from_Bosque_continued_and_I_eventually_became_a_large_leadership_role_for_it_,,Agree,Not_Sure,Agree,Strongly_Agree,Strongly_Agree,Agree,Strongly_Agree,Agree,Disagree,,Strongly_Agree,Strongly_Agree,Strongly_Agree,Agree,Strongly_Agree,Not_Sure,Agree,Agree,Agree,,All_the_relationships_I've_developed_,Is_graduating_with_a_bachelors,Not_sure,Yes-_mostly_soccer,With_klaus_it_was_awesome._Needs_more_variety_in_sports.,Yes_add_more_nationally_recognized_programs,I_thought_it_was_awful._The_counselor_had_a_daughter_in_our_grade-_and_she_would_tell_her_daughter._Her_mom_was_nice_at_least._,,Female,,,Latino_/_Hispanic_American,No,Christian
7,2001,Naropa_University,Holistic_and_contemplative_education_,2004,NA,NA,NA,,,,Undergraduate,Mindfulness_and_Well_Being_Coach,Highly_satisfied,I_continue_to_appreciate_the_critical_thinking_skills_developed_in_my_time_there,Extremely_likely,I_enjoyed_the_smallness_of_the_school_and_the_community_when_it_first_began,,Yes-_it_was_a_major_factor. ,I_am_not_certain_I_have_achieved_my_potential_so_this_question_does_not_resonate_,,,I_do_not_feel_connected_to_the_school's_current_form.__It_is_much_larger_and_a_very_different_place_than_when_I_attended,,Excellent,Excellent,Excellent,Excellent,Poor,Average,Average,Poor,Good,Good,Low,Good,,,Yes,I_was_over_prepared_for_college_and_my_experience_was_some_boredom_at_times_and_that_the_academic_rigor_at_bosque_was_more_than_in_my_college_experience,Excellent,Good,Excellent,Excellent,Excellent,Excellent,,Good,Good,Average,Low,Excellent,Excellent,Good,Average,,Good,Excellent,Excellent,Average,Average,Average,,Excellent,Average,,Not_sure,Loaded_question.__I_believe_bosque_provided_me_with_some_wonderful_experiences_but_I_am_not_sure_I_understand_this_question_in_the_context_of_my_experience,,Agree,Strongly_Agree,Neither_Agree_nor_Disagree,I_do_feel_that_my_relationship_with_my_teachers_there_was_a_distinct_feature_of_my_education_but_it_had_no_impact_on_my_ability_to_approach_my_professors._I_don't_see_it_as_related.,,Agree,Neither_Agree_nor_Disagree,,Maybe;_I'm_not_sure_I_want_to_be_in_a_leadership_role,Yes-_my_engagement_is_moderate.,Not_that_often,,Yes-_I_am_moderately_passionate.,,,Not_that_often,,,NA,NA,Agree,Strongly_Disagree,,,Not_Sure,Not_Sure,Not_Sure,Agree,Not_Sure,Disagree,Agree,Not_Sure,Agree,,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Disagree,Strongly_Agree,Strongly_Agree,Not_Sure,,Opportunity_for_critical_thinking_skills_to_be_developed.__Exposure_to_original_text_material_was_most_meaningful.__,,My_own_Well_Being_and_ability_(or_lack_there_of)_to_give_,Yes-_basketball,There_wasn't_much_when_I_was_there-_and_I_was_okay_with_it._I_do_not_feel_like_the_current_Bosque_is_the_one_I_went_to.,I_was_happy_with_the_opportunities_,There_was_much_of_a_program_when_I_was_there_so_I_don't_know_the_answer_to_this.__I_think_my_answer_is_no-_that_wasn't_my_experience.,,Female,,,European_American_/_Caucasian,No,Decline_to_Identify_or_Affiliate
9,2006,University_of_New_Mexico,Political_Science,2010,NA,NA,NA,,,,Undergraduate,Nursing_Student,Highly_satisfied,,Extremely_likely,,,Yes-_it_was_a_major_factor. ,,,Absolutely_comfortable,,,Excellent,Excellent,Good,Excellent,Good,Good,Good,Good,Good,Average,Good,Good,,,Yes,,Excellent,Good,Excellent,Excellent,Good,Good,,Excellent,Good,Good,Excellent,Good,Good,Excellent,Good,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Good,,Not_sure,,,Strongly_Agree,Strongly_Agree,Strongly_Agree,,,Strongly_Agree,Strongly_Agree,,Yes-_absolutely,Yes-_my_engagement_is_moderate.,Yes-_at_a_fairly_passionate level,,Yes-_I_am_moderately_passionate.,,,Yes-_just_about_every_day,,,Strongly_Agree,Disagree,Disagree,Disagree,,,Agree,Agree,Agree,Agree,Agree,Not_Sure,Not_Sure,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly_Agree,Agree,,The_teachers,Having_a_family,I'm_not_sure,Yes-_cross_country-_track-_and_basketball._,The_coaches_were_great-_but_in_2006_I_don't_think_we_were_very_competitive._Bosque_was_more_focused_on_academics_then._,Yes,Somewhat._I_felt_like_their_was_a_strong_push_towards_private_liberal_arts_school-_but_it_would_have_been_nice_to_have_some_exposure_to_larger_schools._,,Female,,,European_American_/_Caucasian,No,Christian
9,2010,Lawrence_University,Biology_with_a_Latin_minor,2014,NA,NA,NA,NA,NA,NA,Undergraduate,Life_Sciences_Technician_at_the_Department_of_Health,Highly_satisfied,,Extremely_likely,,,Yes-_it_was_a_major_factor. ,,,,,,Excellent,Excellent,Good,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,Excellent,Excellent,,,Yes,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Excellent,Good,Excellent,Excellent,Good,Good,Excellent,Excellent,,Excellent,Good,Good,Good,Average,Excellent,Good,Good,Good,,Yes,,,Agree,Agree,Agree,,,Strongly_Agree,Agree,,Yes-_absolutely,No-_I_don't_like_politics.,Not_that_often,,No-_I_am_passionate_about_other_issues_I_believe_are_important,,,Not_that_often,,,Agree,Disagree,Disagree,Agree,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Strongly_Agree,Agree,Agree,,,,,,,,,,,,,,,
6,2015,Colorado_state_university,Ecosystem_restoration,2019,,,,,,,Undergraduate,Bagel_Expert,Satisfied,,Likely ,,,Yes-_it_was_a_major_factor. ,,,,,,Good,Good,Good,Low,Good,Good,Good,Good,Average,Average,Good,Good,,,Yes,,Excellent,Good,Excellent,Excellent,Good,Excellent,,Average,Excellent,Good,Good,Good,Excellent,Good,Excellent,,Good,Good,Good,Average,Excellent,Excellent,Good,Good,Good,,Not_sure,,,Agree,Neither_Agree_nor_Disagree,Agree,,,Neither_Agree_nor_Disagree,Neither_Agree_nor_Disagree,,Maybe;_I'm_not_sure_I_want_to_be_in_a_leadership_role,Yes-_I_am_actively_engaged.,Not_that_often,,Yes-_I_am_fiercely_passionate.,,,Yes-_at_a_moderate_level,,,Strongly_Agree,Strongly_Disagree,Disagree,Strongly_Disagree,,,Disagree,Disagree,Not_Sure,Disagree,Strongly_Agree,Disagree,Agree,Not_Sure,Agree,,Agree,Strongly_Agree,Agree,Agree,Agree,Not_Sure,Agree,Not_Sure,Agree,,,,,,,,,,Male,,,European_American_/_Caucasian,Yes,Agnostic
6,2008,Northeastern_university,Environmental_science_,2012,University_of_vermont,Doctor_of_nursing_practice_,2021,,,,Doctoral,Student_,Satisfied,,Extremely_likely,,,Yes-_it_was_a_major_factor. ,,,Absolutely_comfortable,,,Good,Good,Good,Average,Excellent,Average,Excellent,Excellent,Excellent,Good,Good,Average,,,Yes,,Good,Good,Good,Good,Good,Excellent,,Good,Good,Good,Good,Average,Low,Excellent,Good,,Excellent,Good,Good,Excellent,Average,Good,Low,Good,Excellent,,Not_sure,,,Neither_Agree_nor_Disagree,Agree,Agree,,,Agree,Agree,,Yes-_absolutely,Yes-_I_am_actively_engaged.,Yes-_just_about_every_day,,Yes-_I_am_fiercely_passionate.,,,Yes-_at_a_moderate_level,,,Strongly_Agree,Disagree,Disagree,Strongly_Disagree,,,Agree,Disagree,Not_Sure,Disagree,Not_Sure,Strongly_Disagree,Not_Sure,Disagree,Agree,,Agree,Agree,Agree,Agree,Not_Sure,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,,
6,2013,Austin_college_,Business_administration_and_economics_,2016,,,,,,,Undergraduate,Student_,Highly_satisfied,,Highly_likely,,,Yes-_it_was_a_major_factor. ,,,Absolutely_comfortable,,,Excellent,Good,Good,Excellent,Excellent,Low,Good,Good,Good,Average,Good,Excellent,,,Yes,,Good,Excellent,Excellent,Good,Good,Good,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Average,Excellent,Good,Excellent,Good,Good,Excellent,Excellent,Excellent,,Yes,,,Strongly_Agree,Strongly_Agree,Strongly_Agree,,,Strongly_Agree,Strongly_Agree,,Yes-_absolutely,Yes-_I_am_actively_engaged.,Yes-_just_about_every_day,,Yes-_I_am_fiercely_passionate.,,,Yes-_just_about_every_day,,,Strongly_Agree,Strongly_Agree,Strongly_Disagree,Strongly_Disagree,,,Strongly_Disagree,Disagree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Agree,,Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Agree,Agree,Agree,,,,,,,,,,Male,,,Latino_/_Hispanic_American,No,Christian
7,2006,George_Washington_University_,Aerospace_engineering_,2010,George_Washington_University_,Mechanical_engineering_,2012,University_of_New_Hampshire_School_of_Law_,Patent_Law,2019,Juris_Doctor_(JD),Law_student_,Satisfied,,Highly_likely,,,Yes-_absolutely!,Dr._Roth's_Latin_and_Greek_studies-_as_well_as_Dr._O'Shea's_english-_Mr._TJ_Middleton's_math_teaching_skills-_Mr._Key's_history_lessons-_all_were_great._,,Absolutely_comfortable,Cultivates_learning,,Good,Good,Good,Average,Average,Average,Good,Excellent,Excellent,Good,Low,Excellent,,,Yes,,Good,Average,Average,Good,Average,Average,,Excellent,Good,Excellent,Excellent,Good,Good,Good,Good,,Average,Good,Average,Average,Average,Good,Average,Good,Excellent,,Yes,,,Strongly_Agree,Strongly_Agree,Strongly_Agree,Dr._Roth's_teachings_about_human_nature_I_still_refer_back_to_today_in_discussions.,,Strongly_Agree,Strongly_Agree,,Yes-_absolutely,Yes-_I_am_actively_engaged.,Yes-_just_about_every_day,,Yes-_I_am_moderately_passionate.,"Bosque_is_too_experience-oriented-_especially_when_it_comes_to_college_councelling._I_think_the_school_should_focus_more_on_science_and_math-_rather_than_on_""finding_one's_self.""",,Yes-_at_a_moderate_level,Helping_DC_inner_city_high_school_students-_who_are_interested_in_engineering-_learn_about_building_science.,,Strongly_Agree,Disagree,Agree,Agree,,,Disagree,Not_Sure,Strongly_Agree,Agree,Strongly_Agree,Agree,Not_Sure,Agree,Agree,,Agree,Strongly_Agree,Agree,Not_Sure,Not_Sure,Agree,Not_Sure,Strongly_Agree,Strongly_Agree,,The_teachers,Designing_the_new_us_embassy_in_London-_and_expansion_to_the_Kennedy_Center_in_Washington-_DC.,,,,Yes._Mr_key_approved_a_Greek_class_for_me-_even_when_it_wasn't_offered._Phenomenal.,See_previous_comment._,,Male,,,European_American_/_Caucasian,No,Christian
6,2007,Hobart_and_William_Smith_Colleges,Architecture_and_Studio_Art,2011,University_of_New_Mexico,Elementary_Education,,,,,Masters,Teacher,Satisfied,,Highly_likely,,,Yes-_it_was_a_major_factor. ,,,Absolutely_comfortable,,,Excellent,Excellent,Excellent,Good,Average,Average,Good,Average,Good,Excellent,Good,Good,,,Yes,,Excellent,Excellent,Good,Excellent,Good,Excellent,,Excellent,Good,Excellent,Excellent,Good,Average,Excellent,Excellent,,Good,Excellent,Excellent,Excellent,Good,Excellent,Excellent,Excellent,Good,,Yes,,,Agree,Strongly_Agree,Strongly_Agree,,,Strongly_Agree,Strongly_Agree,,Yes-_absolutely,No-_I_don't_like_politics.,Yes-_just_about_every_day,,Yes-_I_am_moderately_passionate.,,,Yes-_at_a_moderate_level,,,Strongly_Agree,Agree,Agree,Strongly_Disagree,,,Agree,Not_Sure,Agree,Agree,Strongly_Agree,Strongly_Disagree,Agree,Strongly_Agree,Agree,,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Agree,,,,,,,,,,Female,,,Decline_to_Identify,No,Christian
6,2014,Ohio_Northern_University_,Musical_theater_,2018,,,,,,,Undergraduate,Student_,Satisfied,,Highly_likely,,,Somewhat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2015,University_of_New_Mexico,Biochemistry,In_progress_(2019_expected),-,-,-,-,-,-,Undergraduate,,Satisfied,,Highly_likely,,,Yes-_it_was_a_major_factor. ,As_someone_who_loves_science_I_wish_there'd_been_a_wider_range_of_science_options_for_me.,,Absolutely_comfortable,,,Excellent,Excellent,Good,Excellent,Good,Average,Good,Average,Good,Excellent,Good,Good,,,Yes,,Good,Average,Average,Good,Good,Good,,Good,Excellent,Good,Good,Good,Good,Excellent,Good,,Excellent,Excellent,Excellent,Good,Excellent,Good,Good,Good,Good,,Not_sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
