Reed_College,0.006849
The_Evergreen_State_College,0.006849
CNM,0.006849
Minneapolis_College_of_Art_and_Design,0.006849
CU_Boulder,0.006849
University_of_Redlands_,0.006849
Georgetown_University,0.006849
Swarthmore_College,0.006849
Hardin_Simmons_University,0.006849
University_of_St._Andrews_,0.006849
Loyola_Marymount_University,0.006849
University_of_Arizona,0.006849
University_of_Missouri_-_Kansas_City,0.006849
Louisiana_State_University,0.006849
Occidental_College,0.006849
University_of_Maryland_Baltimore_county,0.006849
University_of_Arizona/University_of_New_Mexico,0.006849
Colorado_State_University_-_Pueblo,0.006849
Arizona_State,0.006849
Attended_Mount_Holyoke_College_,0.006849
Middlebury_College,0.006849
Goucher_College_,0.006849
Johnson_&_Wales_University,0.006849
Name:,UNDERGRADUATE?College_or_University_attended_or_currently_attending
Computer_Science,0.027397
Mechanical_Engineering,0.027397
Nursing,0.020548
Economics,0.020548
Biology,0.020548
Art_History,0.020548
Electrical_Engineering,0.013699
Film,0.013699
International_Relations,0.013699
History_and_Politics_,0.013699
Psychology,0.013699
Spanish,0.013699
Engineering,0.013699
Journalism_and_Mass_Communications_with_minors_in_Marketing_and_Advertising,0.006849
Multidisciplinary_Studies_with_an_emphasis_in_ESL__,0.006849
Speech_and_Hearing_Scienes/Spanish,0.006849
Philosophy,0.006849
Aviation_Maintenance_,0.006849
International_Relations_and_Spanish_,0.006849
Sociology/Psychology,0.006849
Theology,0.006849
English_Literature_/_Media_Cultural_Studies,0.006849
Architecture_and_Studio_Art,0.006849
Kinesiology,0.006849
Computer_Engineering,0.006849
Finance_and_History,0.006849
Communications_-_Journalism,0.006849
Biology_with_Latin_minor,0.006849
Classical_studies_,0.006849
History,0.006849
Human_Factors_Engineeing,0.006849
B.A_in_Foreign_Language_and_Literature,0.006849
dropped_out,0.006849
Political_Science_and_History_(American),0.006849
Convergence_Journalism_and_Education,0.006849
Economics_and_Spanish,0.006849
BBA_-_entrepreneurship,0.006849
Neuroscience,0.006849
Elementary_Education,0.006849
Spanish-_Communication_Management,0.006849
Bachelor_of_Behavioral_Science,0.006849
Electrical_and_Computer_Engineering,0.006849
University_of_Denver,0.006849
International_Politics_&_Health_Policy_Administration,0.006849
Aerospace_engineering_,0.006849
Social_work-_Spanish_minor,0.006849
Entrepreneurship/Finance,0.006849
History_,0.006849
Psychology-_Spanish-_and_Chemistry,0.006849
Film_&_Television,0.006849
Bachelors_of_Science_in_Nursing,0.006849
Math,0.006849
Latin_American_Studies,0.006849
Mass_Communications_&_Spanish,0.006849
Communication_and_Spanish,0.006849
History_and_Political_Science,0.006849
Political_Science/International_Affairs,0.006849
English_Writing_and_Rhetoric,0.006849
Illustration,0.006849
Anthropology,0.006849
Biochemistry_&_Molecular_Biology,0.006849
Environmental_Health_,0.006849
International_Affairs_and_Political_Science,0.006849
Molecular_and_Cellular_Biology,0.006849
Bachelors_of_Science-_Medical_science_,0.006849
Women's_Studies_and_Sociology_,0.006849
Women's_Studies,0.006849
Biology_,0.006849
Physics,0.006849
Art_History/Theater_Design_,0.006849
English_Literature-_Minor_in_Writing_and_Women-_Gender-_and_Sexuality_Studies,0.006849
A,0.006849
Biology_and_Urban_Planning,0.006849
Languages_and_Philosphy,0.006849
Biology_&_Chemistry,0.006849
Mass_Communication_,0.006849
Sociology_and_Spanish_Literary_Studies,0.006849
English_and_History,0.006849
Communications,0.006849
Film_Studies,0.006849
History_and_politics_,0.006849
Psychology_and_Biology,0.006849
Biology_(_Evolution-Ecology_&_Conservation_focus),0.006849
Pure_Mathematics_/_Statistics,0.006849
Speech_&_Hearing_Sciences-_Spanish,0.006849
University_of_New_Mexico_,0.006849
Holistic_and_contemplative_education_,0.006849
Anthropology_,0.006849
Biological_Sciences,0.006849
ENGLISH,0.006849
Created_my_own_degree_called_Biopolitics,0.006849
Early_Childhood_Education,0.006849
Vocal_performance,0.006849
Medical_Anthroplogy_and_Spanish_,0.006849
Political_Science/International_Relations,0.006849
Psychology_,0.006849
Business_Management,0.006849
Emergency_health_services_management,0.006849
Art_History_,0.006849
Public_Relations/Advertising_and_Spanish_(Double_Major),0.006849
English_education,0.006849
Environmental_Studies_,0.006849
Sociology-_Spanish-_Dance,0.006849
Graphic_design_,0.006849
Biology_with_a_Latin_minor,0.006849
Landscape_Architecture,0.006849
Political_Science,0.006849
Business,0.006849
Computer_stuff,0.006849
International_Studies,0.006849
Music_performance-BM,0.006849
Recording_Arts_,0.006849
History_&_Political_Science,0.006849
psychology_,0.006849
Engineering-_Film-_Theatre,0.006849
Legal_Studies-_Environmental_Science,0.006849
Early_Childhood_Development_and_Child_Services,0.006849
Classics,0.006849
Philosophy-_History-_Architecture_,0.006849
Art_,0.006849
Broadcast_Journalism,0.006849
Environmental_science_,0.006849
Politics-_International_Relations-_Communication,0.006849
Anthropology_&_International_Development,0.006849
advertising_and_presidents_leadership_class,0.006849
Name:,Undergraduate_area_of_study
2014,0.144928
2012,0.130435
2015,0.108696
2011,0.108696
2016,0.094203
2010,0.086957
2013,0.07971
2009,0.07971
2008,0.043478
2005,0.036232
2007,0.028986
2006,0.014493
Double_BA_in_International_Affairs_and_Political_Science,0.007246
2017,0.007246
Na,0.007246
dropped_out,0.007246
2021,0.007246
2004,0.007246
Name:,4-digit_Year_graduated_from_Undergraduate_College
University_of_New_Mexico,0.070588
University_of_Southern_California,0.023529
University_of_Denver,0.023529
University_of_Colorado_Denver,0.023529
Tufts_University,0.023529
University_of_Denver_,0.023529
UNM,0.023529
George_Washington_University,0.023529
SDSU,0.011765
Harvard,0.011765
Johns_Hopkins_Bloomberg_School_of_Public_Health,0.011765
George_Washington_University_,0.011765
University_of_New_Mexico_School_of_Law,0.011765
Missouri_University_of_Science_and_Technology,0.011765
Grand_Canyon_University,0.011765
Santa_Clara_University,0.011765
Georgia_State_University,0.011765
American_University,0.011765
Savannah_College_of_Art_&_Design,0.011765
Cornell_University_,0.011765
Longy_School_of_Music,0.011765
Tulane_University,0.011765
Sotheby's_Institute_of_Art_,0.011765
Sotheby's_College_of_Art_,0.011765
University_of_Colorado_Boulder,0.011765
University_of_Wasington,0.011765
University_New_Mexico,0.011765
New_Mexico_State_University,0.011765
Marquette_University,0.011765
Trinity_University,0.011765
Pacific_Lutheran_University,0.011765
Case_Western_Reserve_University,0.011765
University_of_Manchester,0.011765
University_of_Arizona,0.011765
Geisel_School_of_Medicine_at_Dartmouth,0.011765
Colorado_State_University_,0.011765
Johns_Hopkins_School_of_Public_Health,0.011765
Ahahahahaha,0.011765
University_of_Northern_Colorado,0.011765
Dartmouth_College,0.011765
University_of_New_Mexico_,0.011765
Vanderbilt_,0.011765
none,0.011765
dropped_out,0.011765
UNM_Law_School,0.011765
Texas_State_University,0.011765
Ohio_State_University,0.011765
Texas_Christian_University,0.011765
University_of_vermont,0.011765
University_of_Texas_at_Austin,0.011765
University_of_Texas_at_Arlington,0.011765
Contemporary_Alexander_School,0.011765
Texas_A&M_University,0.011765
University_of_Edinburgh,0.011765
Midwestern_University_,0.011765
Louisiana_State_University,0.011765
Currently_waiting_decision_letters,0.011765
Johns_Hopkins_University,0.011765
Na,0.011765
University_of_Wisconsin-Madison,0.011765
Kingston_University_-_London_,0.011765
Bush_School_at_Texas_A&M,0.011765
NMSU,0.011765
North_Bennet_Street_School,0.011765
Duke,0.011765
Air_Force_Institute_of_Technology,0.011765
Attending_University_of_Pennsylvania_beginning_this_summer,0.011765
Antioch_University_Los_Angeles,0.011765
John's_Hopkins_University_,0.011765
University_of_Miami-_Rosenstiel_School_of_Atmospheric_and_Marine_Sciences_,0.011765
University_of_North_Carolina_at_Chapel_Hill,0.011765
Stanford_University_,0.011765
New_Mexico_Highlands_University_-_ABQ,0.011765
Name:,GRADUATE?college_attended_or_attending
MA_Educational_Leadership_and_Policy_Studies_,0.023529
Medicine,0.023529
Mechanical_Engineering,0.023529
MBA,0.023529
Museum_Studies,0.023529
MPA,0.011765
Master/PHD_in_Optics,0.011765
Masters_of_Science_in_Social_Work,0.011765
M.S._Computer_Science,0.011765
Pediatric_Acute_Care_Nursing,0.011765
Masters_of_Education_(M.Ed.)-_Postsecondary_Administration_and_Student_Affairs,0.011765
MS-_Computer_Science,0.011765
Masters_Education,0.011765
Speech-language_pathology,0.011765
Computer_Engineering,0.011765
MA_in_Liberal_Studies,0.011765
Music_performance-MM,0.011765
Master_of_Architecture_,0.011765
Masters_of_Public_Health_in_epidemilogy_,0.011765
Business_-_Marketing,0.011765
Certificate_of_Bookbinding,0.011765
MA_Media_Studies,0.011765
Urban_Planning,0.011765
Public_Affairs,0.011765
Juris_Doctorate,0.011765
Speech-Language_Pathology_,0.011765
Master_in_International_Affairs,0.011765
Na,0.011765
MAT_Elementary_STEM,0.011765
Molecular_Genetics,0.011765
Masters_of_Education_in_Elementary_Education,0.011765
Social_Work,0.011765
Elementary_Education,0.011765
MPH-Health_Policy,0.011765
1600_certification_in_Alexander_Techniqye,0.011765
MA_Physical_Anthropology_,0.011765
Geography_and_Environmental_Studies,0.011765
MA_Education,0.011765
English_Literature,0.011765
Accountant_,0.011765
Doctor_of_Osteopathic_Medicine_(DO),0.011765
Nursing_Informatics,0.011765
Masters_Healthcare_Administration,0.011765
Master's_of_Natural_Science,0.011765
none,0.011765
Master's_in_Public_Health_(MPH),0.011765
dropped_out,0.011765
Contemporary_Art_theory_and_business_,0.011765
clinical_psychology_,0.011765
Masters_of_Education:_Early_childhood_special_education,0.011765
Toxicology_,0.011765
Agriculture_and_Food_Policy/Science,0.011765
Doctor_of_nursing_practice_,0.011765
Sustainable_Energy_(EE),0.011765
MPS:_Coastal_Zone_Management-_JD,0.011765
M.A._Political_Science,0.011765
MBA_,0.011765
MA-_Arts_Management,0.011765
Engineering_Management,0.011765
Educational_Leadership,0.011765
MD,0.011765
Sociology_PhD_(in_progress),0.011765
JD,0.011765
M.S._Electrical_Engineering_(Emphasis_in_Systems_and_Controls),0.011765
Masters_of_social_work-_bilingual_clinical_practice_(Spanish),0.011765
Electrical_Engineering,0.011765
Human_Resource_Management,0.011765
Masters_of_Science_in_Nursing-_Adult_Health_Nurse_Practitioner,0.011765
Masters_in_Healthcare_Administration,0.011765
Physical_Therapy_,0.011765
Mechanical_engineering_,0.011765
MBA_-_Marketing,0.011765
MPH_international_health_systems_and_policy,0.011765
Museums,0.011765
MBA_with_dual_concentrations_in_Marketing_Management_and_Operations_Management,0.011765
Environmental_Engineering,0.011765
Contemporary_Art_,0.011765
Nursing_with_a_focus_on_Women's_Health,0.011765
Health_Education,0.011765
Biostatistics/Masters/PhD,0.011765
Name:,Graduate_degree_and_area_of_study_pursued?
2017,0.210526
2016,0.157895
2015,0.105263
2014,0.065789
2018,0.065789
2013,0.065789
2009,0.052632
2012,0.039474
2011,0.039474
2010,0.026316
2019,0.026316
Current_student,0.013158
none,0.013158
2021,0.013158
dropped_out,0.013158
2008,0.013158
Master_of_Public_Affairs_(MPA),0.013158
2017-_MS_,0.013158
0,0.013158
Na,0.013158
Expected_2019,0.013158
2020,0.013158
Name:,4_digit_year_graduated_from_Graduate?College
None,0.166667
none,0.083333
University_of_New_Hampshire_School_of_Law_,0.083333
Na,0.083333
Nope,0.083333
Harvard_Graduate_School_of_Education,0.083333
University_of_Washington,0.083333
Lancaster_University,0.083333
Texas_A&M_University,0.083333
dropped_out,0.083333
Colorado_State_University_,0.083333
Name:,POST_GRADUATE?college_attended_or_currently_attending
None,0.166667
none,0.083333
Masters_of_Education:_Mind-_Brain-_Education,0.083333
Post_doc_in_Global_Health_and_Biostatistics_,0.083333
Never,0.083333
Na,0.083333
Mechanical_Engineering,0.083333
Industrial_Hygiene_,0.083333
Patent_Law,0.083333
English_Literature-_Media_Cultural_Studies-_Sociology,0.083333
dropped_out,0.083333
Name:,Post_graduate_degree_and_areas_of_study
2016,0.2
2013,0.1
None,0.1
2017,0.1
Na,0.1
2019,0.1
1923,0.1
none,0.1
dropped_out,0.1
Name:,4_digit_year_Post_Graduate_Degree_earned
Undergraduate,0.531915
Masters,0.382979
Doctoral,0.042553
Medicinae_Doctor_(MD),0.021277
Juris_Doctor_(JD),0.021277
Name:,Highest_level_of_education?
Student,0.043165
Teacher,0.035971
Student_,0.021583
Assistant_Principal_,0.014388
Museum_Fundraiser,0.014388
Software_Engineer,0.014388
Sales,0.014388
Financial_Advisor,0.014388
Attorney,0.014388
United_States_Marine_Corps,0.007194
Sr_Statistician_,0.007194
Electrical_Engineer,0.007194
software_engineer,0.007194
Student-_office_assistant-_barista,0.007194
Test_Engineer,0.007194
4th_grade_teacher,0.007194
Graduate_Research_Assistant,0.007194
Legal_assistant,0.007194
Grad_Student,0.007194
Waitress,0.007194
Marketing_and_Communications,0.007194
Post_Acute_Care_Sales_Representative,0.007194
VP_of_Compliance_Operations_and_Managing_Member,0.007194
Bookbinder,0.007194
Loan_Officer_at_Microfinance_Nonprofit,0.007194
Mindfulness_and_Well_Being_Coach,0.007194
Project_Manager_-_International_Health_NGO,0.007194
Market_Research,0.007194
graduate_student_and_teaching_assistant,0.007194
Financial_Representative_,0.007194
International_public_health_,0.007194
Firefighter/paramedic,0.007194
Hospital_administrative_fellow,0.007194
High_school_Spanish_teacher,0.007194
Behavioral_interventionist_and_speech_language_apprentice_,0.007194
Nursing_Student,0.007194
Systems_Engineer,0.007194
Aquatic_Program_coordinator,0.007194
Industrial_Hygienist_,0.007194
Program_Director_at_Non-Profit_,0.007194
Doctor,0.007194
Organizer/Activist,0.007194
Office_Management_Assistant,0.007194
Senior_Software_Engineer_,0.007194
Research_Assistant,0.007194
Engineer,0.007194
Arts_Administrator_at_Brooklyn_Academy_of_Music_and_Aspen_Institute_Arts_Program,0.007194
Film_&_TV_Producer,0.007194
UNIVERSITY_STUDENT,0.007194
Finance,0.007194
Massage_Therapist,0.007194
Program_Coordinator_,0.007194
HR_Specialist,0.007194
R&D_Engineer,0.007194
Life_Sciences_Technician,0.007194
MFT_trainee/Mental_Health_Counselor_,0.007194
Marine_Corps_Officer_/_Naval_Aviator,0.007194
Paranormal_Investigator,0.007194
Museum_education,0.007194
Project_Management_Consultant_for_Federal_Government,0.007194
Appliance_Technician,0.007194
Resident_Physician_,0.007194
Communications/Public_Relations,0.007194
Resident_Physician,0.007194
Faculty_Research_Assistant_-_Intracellular_Drug_Delivery,0.007194
Associate_Director_of_Admission_at_The_Evergreen_School,0.007194
Architectural_Associate_,0.007194
Higher_Education_Administration_(Housing_and_Residence_Life),0.007194
Account_Executive_,0.007194
Global_Account_Manager,0.007194
Voice_teacher_and_Alexander_technique_teacher,0.007194
Server,0.007194
Artist-_Dance_Fitness_teacher-_Proofreader,0.007194
Law_student_,0.007194
Assistant_Animal_Technician_,0.007194
Administrative_Director-_Massachusetts_General_Hospital,0.007194
Produce_clerk_at_Sprouts,0.007194
Assistant_Editor_,0.007194
Camera_Operator,0.007194
Customer_Service_and_Recruiting,0.007194
Life_Sciences_Technician_at_the_Department_of_Health,0.007194
Program_Associate-_Trachoma_Program-_The_Carter_Center,0.007194
Community_Health_Worker_I,0.007194
Director-_Alzheimer's_Association,0.007194
Aircraft_Mechanic,0.007194
Farm_Assistant,0.007194
Wedding_and_event_planner,0.007194
Founder_of_non-profit,0.007194
Scientist,0.007194
Research_Biologist,0.007194
Data_Manager,0.007194
In_between_jobs,0.007194
Registered_Nurse,0.007194
Post_Production_Editor,0.007194
Licensed_Clinical_Social_Worker_(LCSW),0.007194
Director_of_Engineering,0.007194
Senior_Associate_at_a_Public_Accountant_Firm,0.007194
Client_Service_Manager_,0.007194
Graduate_Student,0.007194
Nurse_Practitioner_,0.007194
Analyst_(government),0.007194
Inside_Sales_Manager_,0.007194
Sales_Development_at_a_Tech_Startup_,0.007194
Special_Education_Teacher_,0.007194
Animator_,0.007194
Nurse,0.007194
Lead_Systems_Engineer_,0.007194
Graphic_designer/photographer_,0.007194
Research_Assistant_to_Dr._Abedelki_Abdessattar,0.007194
Associate,0.007194
Marketing,0.007194
Unemployed,0.007194
Student-_Associate_Lecturer,0.007194
Legal_Assisant,0.007194
Ticket_Sales_Representative_for_the_Colorado_Rapids,0.007194
Illustrated_Publishing_,0.007194
Business_Owner,0.007194
Assistant_Director_of_College_Counseling_and_Admissions_at_Bosque_School_,0.007194
Media_-_magazines_,0.007194
Teacher/Library_Coordinator,0.007194
Data_Analyst_,0.007194
Public_Policy_and_Research,0.007194
Name:,Current_profession:
Highly_satisfied,0.543478
Satisfied,0.405797
Neither_Satisfied_nor_Dissatisfied,0.043478
Highly_Dissatisfied,0.007246
Name:,How_satisfied_are_you_with_your_personal_experience_as_a_student_at_Bosque_School?_?
It_was_a_great_education-_that_offered_many_opportunities_that_really_affected_my_world_view_and_who_I_am_today.,0.02
Learned_how_to_think_critically_and_meet_some_good_people_but_got_bullied_a_lot_and_did_not_feel_prepared_in_math_and_science._,0.02
Great_teachers._Lifelong_friends._Great_Setting.,0.02
I've_come_full_circle._When_I_graduated_from_Bosque_I_was_somewhat_disillusioned-_but_I_now_recognize_it_playing_a_very_important_part_in_shaping_my_life.,0.02
Bosque_excelled_at_instilling_critical_thinking_skills._I_do_believe_the_math_and_science_instruction_could_stand_to_be_strengthened._I_also_believe_the_college_advising_needs_to_be_more_inclusive--_recommend_students_take_AP_exams-_and_present_the_benefits_of_public_universities_in_addition_to_pushing_tiny_liberal_arts_colleges._It's_fine_to_say_Bosque_academics_are_so_strong_that_you_'don't_need_honors_or_AP'-_but_that_simply_does_not_translate_into_the_same_money_saved_as_applying_AP_credits_to_core_college_classes.,0.02
The_teachers_truly_care_about_the_students._I_also_played_basketball_while_I_attended_Bosque_and_that_was_a_great_experience._,0.02
When_I_attended-_there_was_a_clear_line_that_divided_students_whose_parents_donated_money_to_the_school-_and_those_who_did_not._This_seemed_to_play_out_when_punishments_were_given_for_infractions_of_school_rules.,0.02
The_learning_skills_that_I_learned_at_Bosque_helped_me_throughout_college._I_learned_time_management_skill_throughout_high_school_and_how_to_search_for_papers._,0.02
I_took_advantage_of_the_available_classes-_which_I_truly_enjoyed._I_also_cultivated_important_relationships_with_my_teachers_and_coaches.,0.02
My_grade_was_on_of_the_first_greats_to_come_out_of_Bosque._We_were_knit_together_by_loss-_and_all_friends._It_made_me_who_I_am_today.,0.02
Teachers_were_personable_and_invested_in_helping_each_student_succeed,0.02
Very_warm_environment-_classes_could_have_been_more_rigorous_in_sciences_and_technology,0.02
My_classmates-_some_teachers_and_some_of__curriculum_were_cool_and_influential_with_regard_to_my_life_trajectory._However-_the_public_image_of_prestige_that_presides_over_Bosque_can_be_detrimental_for_both_the_students_and_the_sense_of_community_that_the_school_claims_to_emulate._,0.02
While_Bosque_was_quite_different_in_the_early_years-_the_size_of_the_classes_and_the_style_of_teaching_were_right_for_me_as_a_student.,0.02
Enjoyed_my_time_and_the_friendships_made-_but_found_the_academics_lacking_particularly_in_the_STEM_fields._,0.02
I_continue_to_appreciate_the_critical_thinking_skills_developed_in_my_time_there,0.02
Bosque_was_way_behind_on_the_AP_course_offerings_-_I_could_have_been_much_further_ahead_with_those_credits_going_into_college,0.02
At_the_time_Bosque_had_limited_elective_courses_available_in_science-_math-_or_engineering.,0.02
Diversity/Inclusiveness_in_terms_of_race_and_socio-economic_class_was_an_issue_but_Bosque_as_a_school_had_consistently_taken_steps_to_address_these_issues._Especially_after_I_graduated._,0.02
I_felt_extremely_prepared_academically_for_college_in_all_of_my_humanities_classes._The_English-_Foreign_Language_and_History_classes_at_Bosque_were_very_rigorous_and_I_grew_substantially_from_the_teachers_and_the_advanced_level_of_the_material._I_also_really_appreciated_the_level_of_discussion_and_diversity_in_the_classroom-_it_taught_me_to_be_respectful_of_my_peer_and_to_value_differing_opinions._My_one_criticism_was_that_I_did_not_feel_adequately_prepared_for_math_and_I_continue_to_struggle_with_some_basic_concepts._,0.02
It_was_a_hard_three_years_but_I_enjoyed_all_three_years_there_with_all_of_my_experiences._,0.02
More_than_prepared_me_for_college._I_found_myself_ahead_of_my_freshman_class-_especially_in_writing._,0.02
Bosque_was_exceptional_in_preparing_me_to_be_successful_in_college._I_came_into_GW_with_above_average_skills_which_allowed_me_to_excel._,0.02
I_could_write_a_book_about_the_traumatic_experience_I_swear._,0.02
This_school_gave_me_the_confidence_to_lead_and_participate_in_anything_I_wanted_to_when_I_hit_college._It_taught_me_to_attend_office_hours-_think_of_my_professors_as_approachable-_and_and_not_be_afraid_of_failures._I_had_an_incredible_experience_at_Bosque._,0.02
Would_have_preferred_a_money_class._,0.02
Very_fond_memories_of_Bosque,0.02
Amazing_school_and_community-_I_learned_so_much_going_here-_and_would_do_it_all_again._I_really_enjoyed_the_challenging_work_and_incredible_teachers_when_I_was_there._My_only_complaint_I_ever_give_about_Bosque_is_that_it_is_so_solely_based_in_the_liberal_arts._I_did_enjoy_this-_and_I_don't_know_how_much_it_has_changed_since_attending-_but_I_would_have_liked_to_have_been_able_to_participate_in_more_school-sponsored_activities_and_classes_that_were_focused_in_other_areas_(considering-_I_went_into_Computer_Science),0.02
Bosque_prepared_me_for_college_academically-_but_more_importantly-_I_fell_that_it_had_a_huge_impact_on_me_as_a_person._As_I_looked_around_at_my_classmates_during_a_tough_election_season_they_were_for_the_most_part_gracious-_well_informed-_and_thoughtful--no_matter_what_their_political_beliefs_were._I_was_thrilled_to_see_them_reaching_out_to_each_other_and_caring_for_those_around_them._I_think_many_of_those_values_were_instilled_in_us_at_Bosque.,0.02
"I_felt_that_the_science_program_could_have_been_better._The_""integrated_science""_curriculum_didn't_prepare_me_as_well_as_I_would_have_liked._I'm_sure_it_has_changed_by_now._",0.02
"Bosque_made_me_who_I_am_as_a_person._I_often_think_back_on_my_time_there_and_wonder_where_I_would_be_without_the_friends_I_made_there_and_the_education_I_received._My_parents_decision_to_""force""_me_to_switch_schools_halfway_through_seventh_grade_was_the_best_gift_they_have_ever_given_me!",0.02
I_felt_very_prepared_for_college_when_it_came_to_academics!,0.02
Overall-_Bosque_effectively_propelled_my_educational_journey_post_graduation._I_enjoyed_the_small_environment-_though_I_felt_that_cultural/ethnic_diversity_was_lacking_and_the_cost_of_education_was_too_high.,0.02
Bosque_School_provided_me_with_many_life-changing_opportunities-_such_as_independent_studies_in_conduction_and_photography-_as_well_as_some_highly_invested_and_supportive_faculty_who_really_looked_out_for_me._I_do-_however-_wish_that_the_academics_had_been_more_challenging-_in_particular_for_science_classes._I_started_college_with_almost_no_relevant_knowledge_of_chemistry-_biology-_or_physics_and_had_a_lot_of_catching_up_to_do._With_that_said-_I_doubt_I_even_would_have_gone_to_college_if_the_faculty_at_Bosque_had_not_been_so_nurturing_to_me._,0.02
There_was_a_lot_of_pressure_to_go_to_college_immediately-_which_is_not_always_the_best_option_for_everyone._I_ended_up_taking_time_off_before_college_and_it_was_the_best_thing_I_could_have_done.,0.02
Was_mostly_great-_just_some_feeling_of_people_with_money_were_more_highly_looked_upon-_and_favored._,0.02
I_didn't_realize_it_all_the_time_while_I_was_at_Bosque_but_looking_back_it_has_been_one_of_the_most_important_pieces_of_my_life._,0.02
I_did_not_feel_challenged_by_the_program_and_often_felt_brushed_off_in_my_efforts_to_secure_greater_academic_challenges_for_myself-_was_turned_down_in_efforts_to_take_college-level_courses-_not_granted_opportunities_to_do_different_work-_just_extra_of_the_work_I_was_already_doing._But_the_teachers_were_excellent_and_I_appreciate_in_hindsight_all_of_the_extraordinary_opportunities_provided_by_the_school-_winterium-_BEMP-_flexibility_with_study_abroad._BEMP_has_really_been_key_in_launching_my_career_in_natural_resources_and_I_know_several_other_alums_who_could_say_the_same._The_sense_of_community_was_and_continues_to_be_special_as_someone_who_had_a_lot_of_difficulty_in_normal_social_interaction_growing_up._,0.02
Wonderful_memories-_prepared_me_well_for_college._,0.02
In_general-_I_really_enjoyed_my_time_at_Bosque.__I_enjoyed_the_smaller_class_sizes-_being_able_to_get_to_know_the_teachers_really_well-_and_the_out_of_classroom_learning_experiences.,0.02
Everyone_there_was_on_my_side-_always._When_I_was_wrong-_they_mentored_me_through_my_mistakes_and_we_celebrated_together_in_triumph_and_victory._The_students_and_teachers_were_always_there._We_were_a_community-_no_matter_how_many_friends_you_had.,0.02
I_was_satisfied_with_the_education_I_received._I_had_good_teachers_who_encouraged_critical_thinking_skills_and_was_challenged_by_the_curriculum._I_feel_that_Bosque_School_helped_facilitate_my_admission_into_my_ideal_undergraduate_program_and_college.,0.02
At_first_I_believed_that_the_structure_of_classes_was_a_disadvantage_but_it_was_the_same_structure_as_college._Lectures_and_few_assignments._However-_it_is_a_true_community_and_I've_continued_to_maintain_friendships._,0.02
Sex_ed_was_horribly_lacking-_and_our_chemistry_class_was_terrible._Other_than_that_it_was_great._,0.02
Bosque_had_a_great_environment_and_freedom_that_was_very_similar_to_what_my_University_was_like.,0.02
Back_in_the_day_school_was_so_small_it_was_hard_to_get_the_diversity_of_social_experiences_needed_at_that_age._,0.02
"It_was_a_very_small_community_but_not_always_in_a_positive_way-_very_""click-ish""_",0.02
The_individual_teachers_that_I_had_were_amazing_and_contributed_immensely_to_mu_overall_satisfaction._,0.02
